Data,,,,,,,,,,,,,
Time,Conductivity,Temperature,Pressure,Temperature,Dissolved O2 concentration,PAR,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Dissolved O2 saturation,Density anomaly
2025-03-24 14:03:09.000,0.0011,21.3816,10.1047,21.4469,247.7996,0.0062,-0.0278,-0.0276,0.0105,1486.5338,1.1437,89.7003,
2025-03-24 14:03:10.000,0.0012,21.3885,10.1044,21.4475,249.1445,0.0011,-0.0281,-0.0278,0.0105,1486.5545,1.3246,90.1993,
2025-03-24 14:03:12.000,0.0009,21.3908,10.1044,21.4487,248.7034,0.0068,-0.028,-0.0278,0.0105,1486.5612,0.9819,90.0436,
2025-03-24 14:03:14.000,0.0013,21.3918,10.1043,21.4484,248.7656,0.0047,-0.0281,-0.0279,0.0105,1486.5641,1.3447,90.0679,
2025-03-24 14:03:15.000,0.0013,21.3941,10.1045,21.4495,249.3284,0.0026,-0.0279,-0.0277,0.0105,1486.5708,1.3839,90.2757,
2025-03-24 14:03:17.000,0.0011,21.3964,10.1045,21.4507,249.5053,0.0041,-0.0279,-0.0277,0.0105,1486.5779,1.1416,90.3439,
2025-03-24 14:03:18.000,0.0011,21.3958,10.1045,21.4503,248.2845,0.0026,-0.0279,-0.0277,0.0105,1486.5758,1.1628,89.9007,
2025-03-24 14:03:20.000,0.0011,21.3977,10.1044,21.4512,248.7181,0.0026,-0.0281,-0.0278,0.0105,1486.5815,1.2028,90.061,
2025-03-24 14:03:22.000,0.0014,21.3989,10.1044,21.4517,248.8276,0.0056,-0.0281,-0.0279,0.0105,1486.585,1.464,90.1027,
2025-03-24 14:03:23.000,0.0012,21.4016,10.1043,21.4529,248.8244,0.0032,-0.0281,-0.0279,0.0105,1486.593,1.2423,90.1063,
2025-03-24 14:03:25.000,0.001,21.4003,10.1047,21.4534,248.8595,-0.001,-0.0277,-0.0275,0.0105,1486.5893,1.121,90.1168,
2025-03-24 14:03:26.000,0.0013,21.4019,10.1043,21.4539,248.0316,0.0047,-0.0281,-0.0279,0.0105,1486.5941,1.4038,89.8198,
2025-03-24 14:03:28.000,0.0011,21.3989,10.1043,21.4553,248.873,0.0032,-0.0281,-0.0279,0.0105,1486.585,1.1416,90.1192,
2025-03-24 14:03:30.000,0.0012,21.4037,10.1044,21.4559,248.5367,0.0032,-0.028,-0.0278,0.0105,1486.5994,1.2818,90.0059,
2025-03-24 14:03:31.000,0.0012,21.4047,10.1043,21.4567,248.5149,0.0026,-0.0281,-0.0279,0.0105,1486.6023,1.3026,89.9998,
2025-03-24 14:03:33.000,0.0011,21.4062,10.1045,21.4578,248.6851,0.0068,-0.0279,-0.0277,0.0105,1486.6067,1.2216,90.064,
2025-03-24 14:03:34.000,0.0013,21.4085,10.1043,21.459,249.7429,0.0032,-0.0282,-0.0279,0.0105,1486.6136,1.363,90.4512,
2025-03-24 14:03:36.000,0.0012,21.4093,10.1043,21.4601,248.8191,-0.0004,-0.0281,-0.0279,0.0105,1486.6159,1.322,90.1181,
2025-03-24 14:03:38.000,0.0011,21.4103,10.1045,21.4613,248.8362,0.0011,-0.028,-0.0277,0.0105,1486.6187,1.2208,90.1259,
2025-03-24 14:03:39.000,0.0011,21.4082,10.1044,21.4621,249.4643,0.0047,-0.0281,-0.0278,0.0105,1486.6126,1.2209,90.3498,
2025-03-24 14:03:41.000,0.0013,21.4099,10.1045,21.4623,248.9565,0.0011,-0.0279,-0.0277,0.0105,1486.6178,1.3622,90.1689,
2025-03-24 14:03:42.000,0.0011,21.4101,10.1046,21.463,248.4571,0.0011,-0.0279,-0.0277,0.0105,1486.6183,1.1802,89.9883,
2025-03-24 14:03:44.000,0.0011,21.4093,10.1046,21.4644,248.9038,0.0056,-0.0278,-0.0276,0.0105,1486.6158,1.2205,90.1487,
2025-03-24 14:03:46.000,0.0012,21.4113,10.1047,21.4649,248.3182,0.002,-0.0278,-0.0276,0.0105,1486.6218,1.3212,89.9401,
2025-03-24 14:03:47.000,0.0011,21.4061,10.1045,21.4657,249.0542,0.0032,-0.0279,-0.0277,0.0105,1486.6065,1.1598,90.1976,
2025-03-24 14:03:49.000,0.0012,21.407,10.1048,21.467,249.3723,0.0011,-0.0277,-0.0274,0.0105,1486.609,1.2803,90.3143,
2025-03-24 14:03:50.000,0.0011,21.4071,10.1046,21.4675,248.3018,-0.0016,-0.0279,-0.0276,0.0105,1486.6095,1.2001,89.9268,
2025-03-24 14:03:52.000,0.0011,21.4049,10.1045,21.4686,248.7125,0.0026,-0.0279,-0.0277,0.0105,1486.6027,1.1393,90.0716,
2025-03-24 14:03:54.000,0.0011,21.4041,10.1043,21.4689,249.1155,0.0005,-0.0282,-0.0279,0.0105,1486.6004,1.2196,90.2161,
2025-03-24 14:03:55.000,0.0014,21.4029,10.1046,21.4703,248.9184,0.002,-0.0279,-0.0277,0.0105,1486.5969,1.4614,90.1427,
2025-03-24 14:03:57.000,0.0012,21.4017,10.1045,21.4714,248.8545,0.0056,-0.0279,-0.0277,0.0105,1486.5935,1.2804,90.1176,
2025-03-24 14:03:58.000,0.0011,21.4014,10.1047,21.4714,248.9298,0.0032,-0.0277,-0.0275,0.0105,1486.5925,1.1588,90.1442,
2025-03-24 14:04:00.000,0.0012,21.4014,10.1046,21.4724,248.1541,0.0047,-0.0278,-0.0276,0.0105,1486.5925,1.2999,89.8633,
2025-03-24 14:04:02.000,0.0011,21.4007,10.1046,21.4731,249.1888,0.002,-0.0279,-0.0276,0.0105,1486.5904,1.1592,90.2367,
2025-03-24 14:04:03.000,0.0009,21.4004,10.1046,21.4735,249.1681,-0.0004,-0.0279,-0.0276,0.0105,1486.5894,0.9771,90.2287,
2025-03-24 14:04:05.000,0.0012,21.3993,10.1044,21.474,249.1257,0.0056,-0.0281,-0.0278,0.0105,1486.5862,1.2794,90.2114,
2025-03-24 14:04:06.000,0.0011,21.399,10.1046,21.4754,249.1118,0.0041,-0.0279,-0.0277,0.0105,1486.5854,1.1988,90.2059,
2025-03-24 14:04:08.000,0.0012,21.399,10.1044,21.4758,248.9382,0.0047,-0.0281,-0.0278,0.0105,1486.5853,1.259,90.143,
2025-03-24 14:04:10.000,0.0011,21.3992,10.1044,21.4763,249.7949,0.0026,-0.0281,-0.0278,0.0105,1486.5862,1.138,90.4537,
2025-03-24 14:04:11.000,0.0011,21.3979,10.1043,21.4769,248.8642,0.0011,-0.0282,-0.028,0.0105,1486.5821,1.178,90.1143,
2025-03-24 14:04:13.000,0.001,21.3973,10.1044,21.4777,248.4593,0.0032,-0.0281,-0.0279,0.0105,1486.5804,1.1176,89.9666,
2025-03-24 14:04:14.000,0.0011,21.3985,10.1044,21.4789,249.1469,0.0041,-0.0281,-0.0279,0.0105,1486.584,1.1575,90.2178,
2025-03-24 14:04:16.000,0.0012,21.3967,10.1042,21.4791,248.8511,-0.0004,-0.0282,-0.028,0.0105,1486.5786,1.2785,90.1075,
2025-03-24 14:04:18.000,0.0011,21.3967,10.1041,21.4795,248.577,0.0032,-0.0284,-0.0281,0.0105,1486.5785,1.1582,90.0081,
2025-03-24 14:04:19.000,0.001,21.3988,10.1043,21.4807,247.9312,0.0047,-0.0282,-0.028,0.0105,1486.5848,1.0362,89.778,
2025-03-24 14:04:21.000,0.0012,21.3985,10.1044,21.4806,248.7537,0.0056,-0.028,-0.0278,0.0105,1486.5838,1.3385,90.0752,
2025-03-24 14:04:22.000,0.001,21.397,10.1041,21.4811,248.6092,0.002,-0.0283,-0.0281,0.0105,1486.5793,1.1169,90.0203,
2025-03-24 14:04:24.000,0.0013,21.4008,10.1042,21.4823,248.3541,0.0041,-0.0283,-0.028,0.0105,1486.5908,1.359,89.9347,
2025-03-24 14:04:26.000,0.0012,21.3964,10.1044,21.4823,248.7165,0.0005,-0.028,-0.0278,0.0105,1486.5776,1.258,90.0582,
2025-03-24 14:04:27.000,0.0011,21.3958,10.1044,21.483,249.2297,0.0026,-0.0281,-0.0278,0.0105,1486.5758,1.2173,90.2429,
2025-03-24 14:04:29.000,0.0013,21.3956,10.1043,21.4834,249.333,0.0056,-0.0282,-0.028,0.0105,1486.5754,1.4383,90.28,
2025-03-24 14:04:30.000,0.0012,21.3955,10.1043,21.4843,248.3731,0.0041,-0.0281,-0.0279,0.0105,1486.5752,1.2976,89.9323,
2025-03-24 14:04:32.000,0.0013,21.393,10.1041,21.4846,250.0552,0.0047,-0.0284,-0.0282,0.0105,1486.5676,1.3585,90.5368,
2025-03-24 14:04:34.000,0.0011,21.3948,10.1041,21.4849,248.9189,0.0032,-0.0284,-0.0282,0.0105,1486.573,1.2163,90.1287,
2025-03-24 14:04:35.000,0.0013,21.3932,10.1043,21.4853,248.3538,0.0032,-0.0281,-0.0279,0.0105,1486.5683,1.3578,89.9213,
2025-03-24 14:04:37.000,0.0011,21.3933,10.1043,21.486,247.9027,0.0047,-0.0282,-0.028,0.0105,1486.5687,1.1767,89.7581,
2025-03-24 14:04:38.000,0.0011,21.3936,10.1043,21.4864,249.4128,0.0005,-0.0282,-0.028,0.0105,1486.5696,1.136,90.3054,
2025-03-24 14:04:40.000,0.0014,21.3929,10.1043,21.4871,248.7978,0.0032,-0.0281,-0.0279,0.0106,1486.5675,1.5381,90.0815,
2025-03-24 14:04:42.000,0.0012,21.3971,10.1044,21.4874,248.5723,-0.001,-0.0281,-0.0278,0.0105,1486.5797,1.2569,90.0071,
2025-03-24 14:04:43.000,0.0012,21.399,10.1041,21.4882,247.9163,0.002,-0.0283,-0.0281,0.0105,1486.5856,1.2964,89.7731,
2025-03-24 14:04:45.000,0.0013,21.3949,10.1043,21.4885,249.2236,0.0005,-0.0281,-0.0279,0.0105,1486.5731,1.3772,90.2391,
2025-03-24 14:04:46.000,0.0011,21.3925,10.1044,21.4893,248.7342,0.0047,-0.0281,-0.0279,0.0105,1486.5662,1.1555,90.0578,
2025-03-24 14:04:48.000,0.0011,21.393,10.1042,21.4899,249.3276,0.0041,-0.0283,-0.028,0.0105,1486.5678,1.1551,90.2735,
2025-03-24 14:04:50.000,0.0011,21.3927,10.1042,21.4903,248.3592,0.002,-0.0282,-0.028,0.0105,1486.5666,1.1955,89.9222,
2025-03-24 14:04:51.000,0.0011,21.3906,10.1041,21.4913,248.6915,0.0026,-0.0283,-0.0281,0.0105,1486.5606,1.1747,90.039,
2025-03-24 14:04:53.000,0.0013,21.3926,10.1042,21.4917,248.8144,0.0062,-0.0282,-0.028,0.0105,1486.5664,1.3567,90.0869,
2025-03-24 14:04:54.000,0.0012,21.3953,10.1044,21.4923,248.7798,0.002,-0.0281,-0.0278,0.0105,1486.5744,1.2757,90.0791,
2025-03-24 14:04:56.000,0.0011,21.3898,10.1041,21.4934,248.9683,-0.0011,-0.0283,-0.0281,0.0105,1486.558,1.1549,90.1377,
2025-03-24 14:04:58.000,0.0012,21.39,10.1044,21.4937,248.5201,0.0026,-0.0281,-0.0279,0.0105,1486.5589,1.2953,89.9759,
2025-03-24 14:04:59.000,0.0012,21.3906,10.1042,21.4947,248.5409,0.0041,-0.0283,-0.028,0.0105,1486.5606,1.3168,89.9844,
2025-03-24 14:05:01.000,0.0011,21.3901,10.104,21.4946,249.4272,0.0011,-0.0284,-0.0282,0.0105,1486.5592,1.1948,90.3045,
2025-03-24 14:05:02.000,0.001,21.3882,10.1041,21.4953,248.4432,0.002,-0.0283,-0.0281,0.0105,1486.5534,1.1146,89.9448,
2025-03-24 14:05:04.000,0.0013,21.3889,10.1042,21.4968,248.6521,0.0011,-0.0283,-0.028,0.0105,1486.5556,1.436,90.0217,
2025-03-24 14:05:06.000,0.0011,21.3916,10.1041,21.4968,248.4754,0.0068,-0.0284,-0.0281,0.0105,1486.5634,1.1739,89.9624,
2025-03-24 14:05:07.000,0.001,21.3905,10.1042,21.4973,248.7843,-0.0011,-0.0283,-0.0281,0.0105,1486.5602,1.0732,90.0724,
2025-03-24 14:05:09.000,0.0011,21.3905,10.1039,21.4978,248.7625,0.0032,-0.0285,-0.0283,0.0105,1486.5602,1.2337,90.0645,
2025-03-24 14:05:10.000,0.0011,21.3906,10.1044,21.4991,248.6119,0.0011,-0.0281,-0.0278,0.0105,1486.5605,1.1534,90.0101,
2025-03-24 14:05:12.000,0.0013,21.3908,10.1039,21.4996,248.6545,0.0011,-0.0286,-0.0284,0.0105,1486.5612,1.4151,90.0259,
2025-03-24 14:05:14.000,0.0012,21.3905,10.1042,21.5,248.5417,0.0005,-0.0283,-0.028,0.0105,1486.5602,1.3143,89.9846,
2025-03-24 14:05:15.000,0.0009,21.39,10.1041,21.5009,249.067,0.0041,-0.0283,-0.0281,0.0105,1486.5589,1.0127,90.1739,
2025-03-24 14:05:17.000,0.0011,21.3932,10.1041,21.5014,248.3211,0.0068,-0.0283,-0.0281,0.0105,1486.5683,1.1933,89.9094,
2025-03-24 14:05:18.000,0.001,21.3909,10.104,21.5021,248.1859,0.0041,-0.0284,-0.0282,0.0105,1486.5616,1.0728,89.8565,
2025-03-24 14:05:20.000,0.0011,21.3911,10.104,21.503,247.991,0.0077,-0.0284,-0.0282,0.0105,1486.5621,1.1729,89.7862,
2025-03-24 14:05:22.000,0.0011,21.3916,10.1041,21.5032,248.6129,0.0047,-0.0284,-0.0282,0.0105,1486.5634,1.1329,90.0122,
2025-03-24 14:05:23.000,0.0011,21.3932,10.104,21.5047,248.2186,0.0047,-0.0285,-0.0282,0.0105,1486.5683,1.2128,89.8723,
2025-03-24 14:05:25.000,0.001,21.3942,10.1041,21.5043,248.742,0.0011,-0.0283,-0.0281,0.0105,1486.5713,1.0317,90.0636,
2025-03-24 14:05:26.000,0.0013,21.3935,10.104,21.5051,248.7551,0.002,-0.0285,-0.0282,0.0105,1486.5693,1.3733,90.0672,
2025-03-24 14:05:28.000,0.0012,21.3939,10.1041,21.5062,248.3084,0.0041,-0.0283,-0.0281,0.0105,1486.5703,1.2934,89.906,
2025-03-24 14:05:30.000,0.0011,21.396,10.1041,21.5071,248.0057,0.0032,-0.0283,-0.0281,0.0105,1486.5766,1.2124,89.8001,
2025-03-24 14:05:31.000,0.0011,21.3959,10.104,21.5075,248.5194,0.0047,-0.0284,-0.0282,0.0105,1486.5762,1.2322,89.9859,
2025-03-24 14:05:33.000,0.0011,21.396,10.1039,21.5077,248.5311,0.0011,-0.0286,-0.0283,0.0105,1486.5765,1.1317,89.9903,
2025-03-24 14:05:34.000,0.0011,21.3979,10.1042,21.5093,248.9873,0.0026,-0.0282,-0.028,0.0105,1486.5821,1.1925,90.1588,
2025-03-24 14:05:36.000,0.0011,21.3965,10.1041,21.51,248.2618,-0.0011,-0.0283,-0.0281,0.0105,1486.578,1.2123,89.8937,
2025-03-24 14:05:38.000,0.0011,21.3985,10.1041,21.5102,248.1964,0.0011,-0.0283,-0.0281,0.0105,1486.5838,1.1511,89.8735,
2025-03-24 14:05:39.000,0.0012,21.3966,10.104,21.5119,248.5806,0.0068,-0.0285,-0.0282,0.0105,1486.5784,1.2721,90.0093,
2025-03-24 14:05:41.000,0.0011,21.3973,10.104,21.5119,248.8154,0.0005,-0.0285,-0.0283,0.0105,1486.5804,1.1922,90.0956,
2025-03-24 14:05:42.000,0.0012,21.3986,10.1042,21.5127,248.7485,0.0026,-0.0283,-0.0281,0.0105,1486.5841,1.312,90.0736,
2025-03-24 14:05:44.000,0.0012,21.3971,10.1041,21.5137,248.7047,0.002,-0.0283,-0.0281,0.0105,1486.5799,1.2922,90.0552,
2025-03-24 14:05:46.000,0.0011,21.4042,10.1039,21.5141,248.1314,0.0011,-0.0286,-0.0284,0.0105,1486.6008,1.1909,89.86,
2025-03-24 14:05:47.000,0.0011,21.3982,10.1041,21.5151,249.2246,0.0005,-0.0283,-0.0281,0.0105,1486.583,1.1904,90.2453,
2025-03-24 14:05:49.000,0.0012,21.398,10.1039,21.5158,248.3607,0.0026,-0.0285,-0.0283,0.0105,1486.5825,1.2512,89.9322,
2025-03-24 14:05:50.000,0.0012,21.3981,10.104,21.5168,249.0076,0.0047,-0.0285,-0.0282,0.0105,1486.5829,1.3318,90.1667,
2025-03-24 14:05:52.000,0.0013,21.3992,10.1042,21.5178,249.3564,0.002,-0.0282,-0.028,0.0105,1486.5859,1.3717,90.2947,
2025-03-24 14:05:54.000,0.0011,21.401,10.104,21.5185,248.107,0.0032,-0.0284,-0.0282,0.0105,1486.5913,1.1299,89.8455,
2025-03-24 14:05:55.000,0.0012,21.4013,10.1039,21.5192,248.9118,0.0032,-0.0286,-0.0283,0.0105,1486.5922,1.2508,90.1376,
2025-03-24 14:05:57.000,0.0011,21.4004,10.1041,21.52,248.7755,0.0041,-0.0283,-0.0281,0.0105,1486.5895,1.15,90.0866,
2025-03-24 14:05:58.000,0.0011,21.401,10.104,21.521,248.5714,0.0041,-0.0285,-0.0282,0.0105,1486.5914,1.19,90.0137,
2025-03-24 14:06:00.000,0.0012,21.4029,10.104,21.5216,248.6704,0.0026,-0.0285,-0.0282,0.0105,1486.5968,1.2903,90.0529,
2025-03-24 14:06:02.000,0.0011,21.4042,10.1038,21.5222,248.234,0.0056,-0.0287,-0.0285,0.0105,1486.6007,1.1694,89.8971,
2025-03-24 14:06:03.000,0.0011,21.403,10.104,21.5232,248.5091,0.0047,-0.0284,-0.0282,0.0105,1486.5973,1.1899,89.9947,
2025-03-24 14:06:05.000,0.0013,21.4036,10.1041,21.5233,248.9109,0.0047,-0.0283,-0.0281,0.0105,1486.599,1.3511,90.1412,
2025-03-24 14:06:06.000,0.0012,21.4048,10.1039,21.5243,248.2496,0.0026,-0.0285,-0.0283,0.0105,1486.6025,1.3104,89.9038,
2025-03-24 14:06:08.000,0.001,21.4054,10.104,21.526,248.5653,0.0026,-0.0285,-0.0282,0.0105,1486.6044,1.0283,90.0192,
2025-03-24 14:06:10.000,0.0011,21.4064,10.1039,21.5263,248.6258,0.0005,-0.0286,-0.0284,0.0105,1486.6073,1.2298,90.0429,
2025-03-24 14:06:11.000,0.001,21.4057,10.1037,21.5267,247.9569,0.0005,-0.0287,-0.0285,0.0105,1486.6053,1.1085,89.7995,
2025-03-24 14:06:13.000,0.0012,21.4068,10.1038,21.5273,248.3929,0.0005,-0.0286,-0.0284,0.0105,1486.6083,1.2888,89.9592,
2025-03-24 14:06:14.000,0.0012,21.4074,10.104,21.5285,248.1812,0.002,-0.0285,-0.0282,0.0105,1486.61,1.2895,89.8836,
2025-03-24 14:06:16.000,0.0011,21.4059,10.104,21.5291,248.4762,0.0062,-0.0284,-0.0282,0.0105,1486.6057,1.2291,89.9878,
2025-03-24 14:06:18.000,0.0012,21.4036,10.1039,21.5309,248.3917,0.0011,-0.0286,-0.0283,0.0105,1486.5991,1.3288,89.9532,
2025-03-24 14:06:19.000,0.001,21.4063,10.104,21.5301,248.6893,0.0047,-0.0284,-0.0282,0.0105,1486.6071,1.0873,90.0658,
2025-03-24 14:06:21.000,0.0012,21.4092,10.1041,21.5308,248.2528,0.0047,-0.0283,-0.0281,0.0105,1486.6154,1.3089,89.9127,
2025-03-24 14:06:22.000,0.0011,21.4078,10.1042,21.5324,248.0936,0.0011,-0.0282,-0.028,0.0105,1486.6115,1.1481,89.8527,
2025-03-24 14:06:24.000,0.001,21.4083,10.104,21.5332,248.9305,0.0032,-0.0285,-0.0282,0.0105,1486.6128,1.106,90.1566,
2025-03-24 14:06:26.000,0.0011,21.4088,10.1043,21.5329,248.7676,0.002,-0.0282,-0.0279,0.0105,1486.6144,1.1675,90.0985,
2025-03-24 14:06:27.000,0.0011,21.4093,10.104,21.5335,248.0994,-0.0005,-0.0285,-0.0282,0.0105,1486.6159,1.2074,89.8574,
2025-03-24 14:06:29.000,0.0011,21.4109,10.104,21.5341,249.0603,0.0047,-0.0284,-0.0282,0.0105,1486.6205,1.147,90.2082,
2025-03-24 14:06:30.000,0.0011,21.4097,10.1043,21.5351,247.5482,0.0041,-0.0282,-0.0279,0.0105,1486.6172,1.2071,89.6585,
2025-03-24 14:06:32.000,0.0012,21.4141,10.1041,21.5359,248.2384,0.0047,-0.0283,-0.0281,0.0105,1486.6301,1.3081,89.9162,
2025-03-24 14:06:33.000,0.001,21.4092,10.1041,21.5361,248.1383,0.0026,-0.0284,-0.0281,0.0105,1486.6155,1.1261,89.8713,
2025-03-24 14:06:35.000,0.0011,21.4122,10.1041,21.537,247.8497,0.0032,-0.0284,-0.0281,0.0105,1486.6242,1.2272,89.7719,
2025-03-24 14:06:37.000,0.0012,21.4128,10.104,21.5378,248.5013,0.0032,-0.0285,-0.0283,0.0105,1486.626,1.2469,90.0089,
2025-03-24 14:06:38.000,0.0012,21.4117,10.104,21.5394,248.3097,0.0041,-0.0285,-0.0282,0.0105,1486.6229,1.2473,89.9376,
2025-03-24 14:06:40.000,0.0011,21.411,10.104,21.5395,248.6722,0.002,-0.0285,-0.0283,0.0105,1486.6209,1.1664,90.0678,
2025-03-24 14:06:41.000,0.001,21.413,10.1042,21.5397,247.7113,0.002,-0.0282,-0.028,0.0105,1486.6269,1.1261,89.7233,
2025-03-24 14:06:43.000,0.001,21.4113,10.1039,21.5415,248.0091,0.0005,-0.0285,-0.0283,0.0105,1486.6217,1.0455,89.8281,
2025-03-24 14:06:45.000,0.0013,21.4106,10.1038,21.541,247.9317,0.0026,-0.0287,-0.0284,0.0105,1486.6199,1.4485,89.7989,
2025-03-24 14:06:46.000,0.0013,21.4133,10.1041,21.5418,248.7219,0.0011,-0.0284,-0.0281,0.0105,1486.6279,1.4484,90.0899,
2025-03-24 14:06:48.000,0.0011,21.4165,10.1042,21.5438,248.7913,-0.0011,-0.0283,-0.0281,0.0105,1486.637,1.2055,90.1205,
2025-03-24 14:06:49.000,0.0011,21.4183,10.1043,21.5434,247.9693,-0.0005,-0.0282,-0.028,0.0105,1486.6425,1.1652,89.826,
2025-03-24 14:06:51.000,0.001,21.4132,10.1042,21.5439,248.483,0.0062,-0.0282,-0.028,0.0105,1486.6274,1.0854,90.0031,
2025-03-24 14:06:53.000,0.0012,21.4172,10.1042,21.5443,248.6404,0.0004,-0.0282,-0.028,0.0105,1486.6392,1.2864,90.0672,
2025-03-24 14:06:54.000,0.0012,21.4157,10.1039,21.5462,249.0654,0.0011,-0.0285,-0.0283,0.0105,1486.6348,1.3063,90.2185,
2025-03-24 14:06:56.000,0.0013,21.4154,10.1038,21.5463,247.4193,0.0004,-0.0287,-0.0285,0.0105,1486.6339,1.3462,89.6217,
2025-03-24 14:06:57.000,0.0012,21.4172,10.1036,21.5467,248.5625,0.0026,-0.0289,-0.0287,0.0105,1486.6391,1.2861,90.0389,
2025-03-24 14:06:59.000,0.0011,21.4166,10.1038,21.5476,248.3743,0.0032,-0.0286,-0.0284,0.0105,1486.6374,1.2051,89.9697,
2025-03-24 14:07:01.000,0.0011,21.4176,10.1039,21.5479,248.6239,0.0041,-0.0286,-0.0284,0.0105,1486.6403,1.1846,90.0618,
2025-03-24 14:07:02.000,0.0013,21.4168,10.104,21.5486,247.8868,0.002,-0.0284,-0.0282,0.0105,1486.6382,1.3458,89.7935,
2025-03-24 14:07:04.000,0.001,21.4177,10.1039,21.5498,248.2801,0.0047,-0.0285,-0.0283,0.0105,1486.6407,1.0637,89.9375,
2025-03-24 14:07:05.000,0.0011,21.4178,10.1039,21.5503,248.5555,0.0047,-0.0286,-0.0284,0.0105,1486.6409,1.2041,90.0374,
2025-03-24 14:07:07.000,0.0009,21.4183,10.1041,21.5509,248.2938,0.0047,-0.0284,-0.0281,0.0105,1486.6425,1.0033,89.9436,
2025-03-24 14:07:09.000,0.0011,21.4189,10.1043,21.5516,248.2115,0.002,-0.0282,-0.028,0.0105,1486.6442,1.2242,89.9148,
2025-03-24 14:07:10.000,0.0011,21.4173,10.1042,21.552,248.4417,0.0026,-0.0283,-0.028,0.0105,1486.6393,1.1436,89.9953,
2025-03-24 14:07:12.000,0.0012,21.4192,10.104,21.5533,248.737,0.0032,-0.0285,-0.0282,0.0105,1486.6451,1.2447,90.1057,
2025-03-24 14:07:13.000,0.0012,21.418,10.1042,21.5534,248.1202,0.0047,-0.0282,-0.028,0.0105,1486.6416,1.3044,89.8801,
2025-03-24 14:07:15.000,0.001,21.4206,10.1041,21.5539,248.3253,0.002,-0.0284,-0.0282,0.0105,1486.6492,1.0828,89.9589,
2025-03-24 14:07:17.000,0.0011,21.4194,10.1041,21.5546,248.3182,0.0026,-0.0284,-0.0281,0.0105,1486.6458,1.1634,89.9544,
2025-03-24 14:07:18.000,0.0011,21.4182,10.1041,21.5558,247.8599,0.0041,-0.0284,-0.0281,0.0105,1486.642,1.1836,89.7861,
2025-03-24 14:07:20.000,0.0013,21.419,10.104,21.5558,248.3367,0.0032,-0.0284,-0.0282,0.0105,1486.6446,1.3447,89.9603,
2025-03-24 14:07:21.000,0.0012,21.4202,10.1041,21.5562,248.4759,0.0026,-0.0283,-0.0281,0.0105,1486.6481,1.2641,90.0129,
2025-03-24 14:07:23.000,0.0011,21.4195,10.104,21.5576,248.2694,0.0004,-0.0285,-0.0283,0.0105,1486.646,1.1429,89.9368,
2025-03-24 14:07:25.000,0.0012,21.4178,10.1038,21.5571,248.4871,0.0032,-0.0286,-0.0284,0.0105,1486.6411,1.3037,90.0127,
2025-03-24 14:07:26.000,0.001,21.4187,10.104,21.5577,248.7415,-0.0011,-0.0284,-0.0282,0.0105,1486.6435,1.1224,90.1064,
2025-03-24 14:07:28.000,0.0013,21.4184,10.1041,21.5592,248.5237,0.0011,-0.0283,-0.0281,0.0105,1486.6426,1.3437,90.0269,
2025-03-24 14:07:29.000,0.001,21.4199,10.1039,21.5596,248.4488,0.0062,-0.0285,-0.0283,0.0105,1486.647,1.1026,90.0024,
2025-03-24 14:07:31.000,0.0012,21.4141,10.1039,21.5593,247.9486,0.0011,-0.0286,-0.0284,0.0105,1486.63,1.243,89.8111,
2025-03-24 14:07:33.000,0.0012,21.4204,10.1039,21.5598,248.045,0.0011,-0.0286,-0.0283,0.0105,1486.6487,1.2429,89.8571,
2025-03-24 14:07:34.000,0.001,21.4188,10.1041,21.5604,247.8907,0.0026,-0.0284,-0.0282,0.0105,1486.6439,1.1012,89.7983,
2025-03-24 14:07:36.000,0.0012,21.4184,10.1039,21.5611,248.1097,0.002,-0.0285,-0.0283,0.0105,1486.6428,1.2836,89.877,
2025-03-24 14:07:37.000,0.0011,21.4232,10.1037,21.5614,248.6527,0.0047,-0.0287,-0.0285,0.0105,1486.6571,1.1417,90.0822,
2025-03-24 14:07:39.000,0.0013,21.4187,10.1038,21.562,248.0997,0.0004,-0.0286,-0.0284,0.0105,1486.6439,1.3638,89.874,
2025-03-24 14:07:41.000,0.0012,21.4187,10.1038,21.5626,247.9637,0.0047,-0.0287,-0.0284,0.0105,1486.6437,1.262,89.8247,
2025-03-24 14:07:42.000,0.0011,21.4178,10.1038,21.5638,248.1678,0.002,-0.0287,-0.0284,0.0105,1486.6409,1.1606,89.8969,
2025-03-24 14:07:44.000,0.0011,21.4194,10.104,21.5647,248.1886,0.001,-0.0285,-0.0282,0.0105,1486.6457,1.2026,89.9074,
2025-03-24 14:07:45.000,0.0011,21.4198,10.1038,21.5648,248.4229,0.002,-0.0287,-0.0284,0.0105,1486.647,1.1616,89.993,
2025-03-24 14:07:47.000,0.0011,21.4199,10.1039,21.5649,248.46,0.001,-0.0285,-0.0283,0.0105,1486.647,1.1407,90.0065,
2025-03-24 14:07:49.000,0.0011,21.4216,10.1038,21.5665,247.9871,0.0026,-0.0286,-0.0284,0.0105,1486.6522,1.2022,89.8383,
2025-03-24 14:07:50.000,0.0011,21.4205,10.1039,21.5663,247.6429,0.0032,-0.0286,-0.0284,0.0105,1486.6489,1.1407,89.7116,
2025-03-24 14:07:52.000,0.001,21.4188,10.1037,21.5666,247.6773,0.0062,-0.0287,-0.0285,0.0105,1486.6439,1.1213,89.721,
